restaurantID,name,reviewID,Review Sentiment,rating_y
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,QMZLf9t8VajtwYYLOlcxyw,positive,5
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,ReFbK9FgDoQJd1tx4Fy2Dw,negative,3
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,TXw__urU15BNa7g3fWm4Vw,positive,3
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,tysyiI9p_MCMyzz0swvwMQ,positive,4
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,UACVc8NB6frCf7tBm6Uvag,positive,4
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,VMQWHi2iGozHwvOm21zFfQ,negative,1
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,xK-Hv1QMX4zrVuC2XvfhFw,positive,3
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,yQfvrNcBzHRqUowYsntcOg,positive,3
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,Yzh6sWdALrMpQ5XCiXb89w,negative,3
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,_bGJ6-U3udYj0jMi-aBNFA,negative,2
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,_Ky7uF2KqwtjKTHDfB9ZUw,negative,2
xBfcLsjE4yUkeqoIvr9H3A,Poag Mahone's,_pnAF6DUohUt4Xtb2R1mPw,positive,3
xcm1sIRIH6oBRfWuwkoKdg,Eye Level,wm38lvf0ejc_t4-PvupSCg,positive,5
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",9rDarWvMheU5HC6oJWxjFQ,positive,5
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",hm0zAnZGnsC6zlkbG6afkg,positive,3
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",mCtPpG0B51rF0faf9r6nRA,negative,3
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",MCzYyDdQScgrND3DGkyNuw,negative,4
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",r4ynuWubtyCE8cLsAGWHiw,negative,5
xCu4bWRTkvrRQanpl0Em3Q,"Alan Kushner, DDS",vDG9i11ZmTxFHRDDRpj01A,positive,5
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,4n4GZi_UfQnEhabSXg0KSw,positive,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,7ts-gwu15pkC2IjQVR2RGw,negative,2
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,BJ5mBf6vQd7leDhWLTUP-A,negative,3
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,BopogjbeHVtG7-U4vzyDYQ,negative,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,C4KEeWMQY6CBdrPW-CwL2g,negative,2
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,CDMkSLrugGHTyXCuxirGlw,negative,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,e2_tq5g6cLV6cA-9EAqpIg,positive,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,KHp1kOj78qkMRm6fnEt8pw,positive,3
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,nU-hKodqP9pVPEdaBv4shQ,negative,3
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,u09kSC-w_O8EYJsWDxDJqg,positive,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,vLiXVP1WHdilv13s5SnnQQ,positive,4
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,XZrLV065TIY-bSw9xxSBXA,negative,3
xcXPHig4hVjvtSCGEazkFg,Qdoba Mexican Grill,ZSs63geTCq8kwBhZFB-G-A,positive,3
xCzfrPUTHQTwmcKBTxwPRw,The Great Steak and Potato Company,hloY-67jlU5A9fiYL_dvhA,positive,3
xdmVpTrTPB04CwNPXgwP2A,Ingrid Bonne Photography,huPMVuaB_3F9oIKdcx7R-w,positive,5
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,5-dsu8TZ2arDT9Dse2lAtQ,positive,3
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,Dw-rQx94w-6Q1HyPH69KIg,negative,2
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,juHTaNbg6B_1CLzNlssRtg,positive,5
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,px7djvEE_2TMvBDz6vH91A,negative,3
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,vd1QyOd7uPHqVRwpd7ALIw,positive,3
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,wAreWvRba4DEtbD0HEl6dQ,positive,3
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,wzxvj-GrYuJS8mGPh6_VBg,positive,4
XECcCTdTUp_ZsTqfLgkpBw,Marquette Inn No 4 Restaurant,zwCVNO9Kkv6-XqRnNliKgQ,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,0pNxJ_wtIx72btcaAP86bA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,1M1DfSK5AyhbqFoF74b9Lw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,2JPzH_idxp_o1JY6WAYTYA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,3tivhLtJkXVkgmd4OZdsTw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,3yiIQeJgiJp0QvxK0vSkmw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,55Gr9r_Ziw07HMslrhjFjg,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,5MNtw0xPQsE8Nr9m_M_jFw,positive,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,80oCKmHfjpbbHWRx9-9iCg,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,8QmxLpGtUsXhay8z6N0QCw,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,A-CdkpRjiWEwAC9kI5zT4w,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,A5_z-OKKvYTez4-iXWKGdA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,aHEi6w0BPN5QFLBYhv_Y0A,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,AngnP3YO7u8lfdIPU7Eeyg,negative,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,APr8JDT2m-cQx0VOyNLCOg,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,B3ZZdmJxyAGM24MF6XIx7w,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,BCKvVP6GR8EdFIaWHQrAGQ,negative,2
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,bwdOhvAHMJemp-tU7XanBg,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,cqGE_ZWGkdy8uKfRp_ndTQ,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,DEUa_tsN_2GmhOZKrk7HNw,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,flqpCENcS3aXe4UFhAOPWQ,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,G3vikP4Rrup-eNZhI2Qaiw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,G4FPGCYvnUddO3BCZZPXlQ,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,gl8JnXM6iYNmIroz5GN5SQ,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,GvKJQahdYdZ6WiinT50kaA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,jCfNKvZ3qJ3BChbGmmS3Ew,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,k7tjuEasoCKelhKCQpGrHw,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,KohuT5tf3-00I7GleHCOAQ,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,ktxPeLJwG_LwzfYSMWg7mQ,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,LnYwZOxaR4_pyEromrWRoQ,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,ManQHQba39uPGANc7UPvaw,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,MBsEkiYaq3GWwAvwYRbiNQ,negative,1
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,mRDbO-X8i8VG-sKFgzv1mw,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,nAwgGFxfQHQf4AzKtQjODQ,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,ON-cYpktI0Ry8IiDE7OD1g,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,phQ5BXVbiaLcBeYKOj0J2g,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,QizvWpYc1NmB6Ojg9aslKg,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,qr9NuobH0kWBTCVmZBiKAw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,sbrOyHzeG4c79ux070OXlw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,SfACBSQ_3esjwt-z826lTQ,positive,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,Sk8Wkdw8me-rJt94z4sVAA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,SqWHRDVQVpzny8k9NOtHxA,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,tmzCrElVKVNBLFTvE_3dhg,negative,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,TVdA8lZoNgdhGA9KZYjZLw,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,UJOj5V634vwQ7sFZUBMAOw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,uVGA_AE9YlHR4eQl7DSPVQ,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,V7zpR7s6eTnjJgrfPPIa1g,positive,5
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,VewxK3AUD7_hl3wx45tygw,positive,4
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,W_LtDthE5Ilcm-TZNFRfZg,negative,2
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,Xj9SODKLvrZXWYFDMemn3Q,positive,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,XyIlpcqHqb8CjXqK6B16zA,negative,3
XeJGQxpkh5HTQMClZSIkPA,Frontera Fresco,Zn0TJE5iIAprgPhMdKyDbQ,positive,5
xFUDJVbqxQ_ENSSn3q7oIQ,Printer's Row Park Farmers Market,kJUJtTPGSIa4veanM8Kzzg,negative,4
xFUDJVbqxQ_ENSSn3q7oIQ,Printer's Row Park Farmers Market,UKIEwwFqJdFMgSX61-IwsA,negative,5
XfwVE16N60-yZTZAtKOTfw,Tower Media Advertising,i6tKTDpW1b1rEyrXDXuPdQ,positive,5
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,-6E6_HG2aUwg5FkSQfagzg,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,09XOdW1r_b0fBfVuav0KtQ,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,1wOi6GECJS7HpZtpB3TzPg,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,1xdVJpBj3hg1ujg1fCofdg,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,2qnpnNvKQy0FQShbmak40Q,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,2vaWL6MmIgfd6umnE7rHNw,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,2ZUGfFPZ0S8Gc8GQVEjbJg,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,3qn8K9umJ8ISJrGF2yDFYw,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,4RgeNXG4YZxuqT2d8ak12Q,positive,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,4XFZHn6zEZA1WHhuhsEcww,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,6RYsh-7QZWzVSdbmFVil6Q,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,6zo8-uaM293XGDmsaMTGig,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,720MAjMXa8PgNul3KRnhWQ,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,76tOA6AtjiGZQyNpGjvfAg,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,8NweFX36FLV-V-YkQ-Z09A,positive,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,9XRL3gQ6f-AuYfz9tSkHSA,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,AEG_Vx0FfhfjXKdMUAov7w,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,B-Hs1JSkFvkczgWfNvR_lQ,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,b6IO1YkvJSiO85NvULvIGw,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,bacxEPb7pM51R7flInBYjQ,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Bg2k0_Qf95eeXzvATEmwSA,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,bJcSyPNWls5G9FyqmKvqyw,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,bTQnI5qelCMh4MYjYDYv_g,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,C8fKiPLi5pF4MtCZO-i5Mw,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,cSOKze7vXsZP3WGipuGBWg,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,DEmrCtxyDBM2-s3lfpaJqA,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,dwyRrSbMva58HDMTQNgJ0g,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,fLcftR2s-usv5T70yZf5IQ,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,FQKJgQk14t_9KI7V1iCMgw,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,GO8leVsgFCOnPkPi6cmNZw,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,HmmPAkXfG370PX4UsbrlSA,positive,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,hW9jVo4PfjAM5Tc8hiwSew,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,i1JTRll1OSZW2RoNHXBfCg,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,JO4UyMRmYOyJpaeQdMCxEw,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,JRNwnrZ9XI57jvTBHCnI6w,positive,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,K7GGyxlvkFILNM_OQ46UZg,negative,5
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,KD2IxOBKoxsygxwESbbeFg,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,KFrApgYhZyJSfRc-cwkNUw,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,krkEOP4gkhI8LH22l32CNg,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Kya8m611RcT502Z_aeYnig,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,L6j8_YMT074oRYorDKCIGg,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,laCwMUvwqJnFlN5Xis085A,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Lq2QecN5zlxSzgqNKfUYhA,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,mEu4i4DS4w1kYUWrEqht8w,positive,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,mgydX16Lzgw5lWMVIXnQaA,positive,5
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,mMvl1ouFbJ3fj6-MRXSD9w,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,MVWcFjUDNFsM5ER8ivZlSQ,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,nbfztrv0p9TErAeXEX9g2A,negative,5
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,nDetxw7a6rKnW7hmXrvifQ,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,nIVQ6KvB0exz3Zsq_G0o8A,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Noq2mN8OLjAZES6yVru_cA,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,NPhzu_eYOJ5KbTH1zjxbDg,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,nQCt3PtFyNyf5kC8xjlwBQ,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,nu1RxQ7uEss_vBj2WnrU5g,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,O4seNlh4TX17OMbUwGqXow,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,OnfXcnWxwFy6v6j6R-SAfA,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,OXYF9bOXv2xmo3YXxyo8yw,positive,5
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,P23XpeHckPbHQgNaADoFkA,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,po5nntBRw7LGQv2KwAZB3Q,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,pVIaLQytKREt5ndzvsAmcA,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,QjvJoPOPKoZM69bXZvjZcw,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,rMCFe_yZWsSIX79Zd6OGcg,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,SUtWsn3U9AAEM01rNy5nrA,negative,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,TdtPK41OcAxoveHQnbjAxA,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Tibn8PIBIFLbpnnhyOIePg,negative,2
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,uS09YtDg4LAiAFtOPWBy3Q,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,UUimJTwfJ-ZK-vtXO4XEPQ,positive,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,VFcX2poHFtsJZWcQj9a13Q,negative,4
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,vK9FJCdgwgNxajVnpbU4DA,negative,1
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,VqjwjAPaI0_TTB1BFa-mqg,positive,3
XGqbxoFN6SyuZqEoqB0HJA,Elephant & Castle,Zit2JZ3NuPhF10efrGHTRw,positive,3
xh1Qli79Vdh-je0Oh4PFrA,Spertus Institute,e1JMM1hdc-_x0WrCQVjhYA,positive,3
xh1Qli79Vdh-je0Oh4PFrA,Spertus Institute,edH_3cphLGnjuUp8UeDVkQ,positive,5
xh1Qli79Vdh-je0Oh4PFrA,Spertus Institute,PTW_FWm82sD50qpqCTFPSQ,positive,5
xh1Qli79Vdh-je0Oh4PFrA,Spertus Institute,Vd1R4MShSlj5ycapmYo7Wg,negative,4
xhbz-YZnqLt_CimqsMTV5A,Starbucks,KPqOXroxF5roQuMsuitZ_w,positive,5
xhbz-YZnqLt_CimqsMTV5A,Starbucks,Yi3nAkJ-tM3vgfl2TweQDw,positive,4
XHJG-SdOX8CTuBXR2zkfjg,CMYE Yelp Official Office Hours @ The Skydeck,3Ac8kfydOI4YwM6X-6nq8g,negative,5
XHJG-SdOX8CTuBXR2zkfjg,CMYE Yelp Official Office Hours @ The Skydeck,7yVxgle_I-klAW0bCVDWOw,positive,5
XHJG-SdOX8CTuBXR2zkfjg,CMYE Yelp Official Office Hours @ The Skydeck,9kC3bvoSlESHY-BxmldHUQ,positive,5
XI_lfBGaOTAJRfrPuNUJkA,Mista,aTKMJLGhsXk9NSKXq46iBA,positive,5
XI_lfBGaOTAJRfrPuNUJkA,Mista,hnUinGyz7NBx8FcSQv9SdA,negative,5
XI_lfBGaOTAJRfrPuNUJkA,Mista,HvkSNnhcMaiiuKA4l4Mnbg,negative,1
XI_lfBGaOTAJRfrPuNUJkA,Mista,Jj9H6ZFTTi1qZPmxWgaaxA,positive,4
XI_lfBGaOTAJRfrPuNUJkA,Mista,Ktkf-lpwgbea3bybFUaoXQ,negative,3
XI_lfBGaOTAJRfrPuNUJkA,Mista,qVD5USr46nqWNxGGE7xMZw,negative,1
XI_lfBGaOTAJRfrPuNUJkA,Mista,qVgD7BKbUGjq_vLm-E8gtQ,positive,5
XI_lfBGaOTAJRfrPuNUJkA,Mista,ULhTustWt2rQfU8a8g_bdg,negative,1
XI_lfBGaOTAJRfrPuNUJkA,Mista,YVKl-jGSCZeufV7V8iiJTg,negative,4
XI_lfBGaOTAJRfrPuNUJkA,Mista,zpY9Z_PaE0XmOijyHPlGEQ,negative,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,4vrqOg8OWyKIjyEMhoaZxQ,negative,1
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,79dLEXNKonRKBQxjnx7GYw,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,7btirCcwBVzowDVQFqTfrQ,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,9JxHAhQzVYVMM2f2kuEofg,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,9KmeyrNpkjNYhZuJiiBrgg,negative,1
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,Bq2tc9dQO1IjQyIKf4VN8g,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,DAPqa8N2CpuPEZi1DX8U9A,negative,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,eEpWdQqoiVnZgVuh-nJfIg,negative,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,Esf2_VfRENCwhLc9xncVhQ,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,FNfIpsuV_TcX_ZxHV68ZWw,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,FVgKxLTTH6g9422MFWKROw,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,GzLfoxeqkwsNmdxBTKif2w,positive,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,HKnwSxam3Zk7qhcdrtxe0w,positive,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,iAh17Wmo3F8sXhvXtTp3nQ,positive,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,iKQ4A1hJh5A23oYQHtLorA,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,iqA7HXHsKBxQ51LwC_jLig,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,is0ZhbkAvD5fbhT9GGboag,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,l5CJ6YfvOyIy5unQRpHTgA,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,mTJ-fzs41iVcf9vs2_ziGw,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,Mz9wKTsuyQBdwjHMyIAQ9Q,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,NBhtryWC3YLr-iKGHql_NQ,negative,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,ojVYBzMznZF8hL4occz2UQ,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,OP1SAtpL7j5gDJDvrHlR-g,negative,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,pji8OHoCdtuZ_O_p1MyERg,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,pwPXqnL6uWydYYq1t50nvg,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,Q5Ff1EDMZ3KzK9O8hjzUaw,negative,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,r3nqmSfngHBx9wt08oBbng,positive,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,RjlCC9EZepwUHD43q9bKsA,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,rQgzUf-DtgL1b0mzCIzqUw,positive,5
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,SbN4DHl6PQTu8kDIFu9zrg,positive,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,TAhh3rMc25G4Dx_quKG57w,negative,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,U5oeB7cSYEdxUbc2xjDveA,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,uMwIR52MnWE6AWucRD_naQ,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,uPgkyRpP0mYd6F5XJrJ0JA,negative,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,UR2V1qfy9OB3j1RfXPVyWA,negative,1
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,uun69KQTjqHDo-arf4d_ww,negative,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,VmNEi-tKVcep3LcbKJG5gw,positive,3
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,wjrwwMNs5NqEbyAMlo1aIw,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,X7BCF32TVMExJmCYM-_mYQ,negative,1
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,XA6oHXUXXTupqCcCAQuc5g,negative,2
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,xhQpfHjAiehqtHniumNWPA,negative,1
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,ZKtcFsR4A0AtvRfl8kiBkg,positive,4
Xi4c3LQWDpAg0j_I43L6jw,Villains Bar and Grill,_m9Y-F7CRnxg-hVSKQaalA,negative,3
XIpSrV2HUaI8Hx6RDPvPEg,New York Salon & Spa,Dp_BjS4_9euVntidpsMLyQ,negative,1
XIpSrV2HUaI8Hx6RDPvPEg,New York Salon & Spa,w6YcaujES2k62zYzCVKDFQ,positive,5
XIpSrV2HUaI8Hx6RDPvPEg,New York Salon & Spa,YalGDksJxu1JgIHfgoQ8YQ,negative,1
